chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1742639706,2025-03-22T10:35:06Z,HG2PPA-2,HG7PDK-2?,5(2/2),0,=,HG2PPA-2,1#,47.645000,18.421667,,,159.7,,,,"DIXPRS - Bela, HA5DI",,,DIXPRS 2.4.0-beta3 sysop:HA2IT qth:Oregkovacshegy
0,1742639707,2025-03-22T10:35:07Z,HG2PPA-2,HG7PDK-2?,5(2/2),0,<,HG2PPA-2,/U,,,,,,,,,"DIXPRS - Bela, HA5DI",,,"IGATE,MSG_CNT=0,LOC_CNT=13,DIR_CNT=13,RF_CNT=61,RFPORT_ID=0"
0,1742639715,2025-03-22T10:35:15Z,HG5OEJ,HG5PBP-1?,6(3/2),0,=,HG5OEJ,/-,47.463000,19.035333,,,,145.525,,,UIview 32 bit apps,,,"Op: Janos, QRV: 145.525 & HG5RUG-R {UIV32N}"
0,1742639716,2025-03-22T10:35:16Z,HG5OEJ,HG7PDK-2,5(3/2),0,=,HG5OEJ,/-,47.463000,19.035333,,,,145.525,,,UIview 32 bit apps,,,"Op: Janos, QRV: 145.525 & HG5RUG-R {UIV32N}"
0,1742639717,2025-03-22T10:35:17Z,BG6LKT,BG6LKT,23(12/6),0,!,BG6LKT,/[,47.688667,18.872333,0.0,0.0,734.3,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639732,2025-03-22T10:35:32Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.621333,19.045833,13.0,175.0,110.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639734,2025-03-22T10:35:34Z,HA7HAT-9,HG7PDK-2?,8(4/2),0,`,HA7HAT-9,/>,47.621333,19.045833,13.0,175.0,110.0,,,,Yaesu FTM-400DR,En Route,,
0,1742639735,2025-03-22T10:35:35Z,HG5OEJ,HG5PBP-1?,10(4/2),0,>,HG5OEJ,/ ,,,,,,,,,UIview 32 bit apps,,,UI-View32 V2.03
0,1742639736,2025-03-22T10:35:36Z,HG5OEJ,HG7PDK-2,9(3/2),0,>,HG5OEJ,/ ,,,,,,,,,UIview 32 bit apps,,,UI-View32 V2.03
0,1742639741,2025-03-22T10:35:41Z,OM0ODX,HG7PDK-2?,6(3/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639785,2025-03-22T10:36:25Z,BG6LKT,BG6LKT,23(12/6),0,!,BG6LKT,/[,47.688500,18.872333,0.0,0.0,737.9,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639795,2025-03-22T10:36:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639803,2025-03-22T10:36:43Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639816,2025-03-22T10:36:56Z,BG6LKT,BG6LKT,24(11/7),0,!,BG6LKT,/[,47.688500,18.872333,0.0,0.0,741.6,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742639843,2025-03-22T10:37:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742639844,2025-03-22T10:37:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742639854,2025-03-22T10:37:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639873,2025-03-22T10:37:53Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639897,2025-03-22T10:38:17Z,HG5PBP-1,HG5PBP-1,10(4/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=108, A1=13.875, A2=300, A3=20, A4=97, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742639898,2025-03-22T10:38:18Z,HG5PBP-1,HG7PDK-2,8(4/2),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=108, A1=13.875, A2=300, A3=20, A4=97, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742639907,2025-03-22T10:38:27Z,HG2PTH-2,HG7PDK-2,9(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=87, Vin=12.225 Volt, Rx1h=360 Pkt, Dg1h=40 Pkt, Eff1h=74 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742639909,2025-03-22T10:38:29Z,HG2PTH-2,HG7PDK-2?,7(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=87, Vin=12.225 Volt, Rx1h=360 Pkt, Dg1h=40 Pkt, Eff1h=74 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742639916,2025-03-22T10:38:36Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639950,2025-03-22T10:39:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639974,2025-03-22T10:39:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742639984,2025-03-22T10:39:44Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742639985,2025-03-22T10:39:45Z,HG4HNA-1,HG7PDK-2?,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742640034,2025-03-22T10:40:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640039,2025-03-22T10:40:39Z,HG4HNA-1,HG7PDK-2?,8(3/2),0,T,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=201, Vin=14.100 Volt, Rx1h=450 Pkt, Dg1h=40 Pkt, Eff1h=94 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742640058,2025-03-22T10:40:58Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.621000,19.045500,3.0,285.0,109.0,,,,Yaesu FTM-400DR,En Route,,
0,1742640060,2025-03-22T10:41:00Z,HA7HAT-9,HG7PDK-2?,9(3/2),0,`,HA7HAT-9,/>,47.621000,19.045500,3.0,285.0,109.0,,,,Yaesu FTM-400DR,En Route,,
0,1742640072,2025-03-22T10:41:12Z,OM0ODX,HG7PDK-2,5(2/2),0,@,OM0ODX,I#,48.041833,18.416833,,,,438.100,,,SQ3PLX http://microsat.com.pl/,,,DMR HotSpot 438.100MHz - APRS Digipeater/iGate
0,1742640089,2025-03-22T10:41:29Z,HA7HAT-9,HA7HAT-9,14(8/5),0,`,HA7HAT-9,/>,47.621833,19.043000,16.0,327.0,112.0,,,,Yaesu FTM-400DR,En Route,,
0,1742640096,2025-03-22T10:41:36Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640123,2025-03-22T10:42:03Z,HG1DFB-1,HG7PDK-2,9(4/2),0,<,HG1DFB-1,/a,,,,,,,,,jAPRSIgate,,,"IGATE,MSG_CNT=1,LOC_CNT=0"
0,1742640132,2025-03-22T10:42:12Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640143,2025-03-22T10:42:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742640144,2025-03-22T10:42:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742640152,2025-03-22T10:42:32Z,HG2PTH-2,HG7PDK-2,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742640156,2025-03-22T10:42:36Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640206,2025-03-22T10:43:26Z,YO5KIP-10,HG7PDK-2?,6(3/2),0,@,YO5KIP-10,/#,46.759000,22.794167,,,,,,,SQ3PLX http://microsat.com.pl/,,,Vladeasa Mt Digipeater & Igate
0,1742640214,2025-03-22T10:43:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640251,2025-03-22T10:44:11Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640275,2025-03-22T10:44:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640283,2025-03-22T10:44:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742640335,2025-03-22T10:45:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640356,2025-03-22T10:45:56Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640388,2025-03-22T10:46:28Z,HG8PKA-2,HG7PDK-2?,5(3/2),0,T,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,"Test: Seq=817, Upwr_V=13.8 Volt, Ubat_V=12.8 Volt, Tout_C=11.5 Cels, Uproc_V=4.9 Volt, Tint_C=14.0 Cels, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1",
0,1742640394,2025-03-22T10:46:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640429,2025-03-22T10:47:09Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640443,2025-03-22T10:47:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742640444,2025-03-22T10:47:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742640445,2025-03-22T10:47:25Z,HG7PDK-2,HG7PDK-2,6(3/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640446,2025-03-22T10:47:26Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640447,2025-03-22T10:47:27Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640447,2025-03-22T10:47:27Z,HG7PDK-2,HG7PDK-2,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640448,2025-03-22T10:47:28Z,HG7PDK-2,HG5PBP-1,7(3/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640449,2025-03-22T10:47:29Z,HG7PDK-2,HG5PBP-1,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640450,2025-03-22T10:47:30Z,HG7PDK-2,HG5PBP-1,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640450,2025-03-22T10:47:30Z,HG7PDK-2,HG5PBP-1,5(2/2),0,:,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640454,2025-03-22T10:47:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640483,2025-03-22T10:48:03Z,HG8PCS-11,HG7PDK-2,5(2/2),0,=,HG8PCS-11,S#,46.706500,20.140667,,,103.9,,,,"DIXPRS - Bela, HA5DI",,,DIXPRS 2.4.0-beta3
0,1742640484,2025-03-22T10:48:04Z,HG8PCS-11,HG7PDK-2,5(2/2),0,<,HG8PCS-11,/O,,,,,,,,,"DIXPRS - Bela, HA5DI",,,"IGATE,MSG_CNT=0,LOC_CNT=18,DIR_CNT=4,RF_CNT=18,RFPORT_ID=0"
0,1742640487,2025-03-22T10:48:07Z,HG5PBP-1,HG5PBP-1,7(3/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640488,2025-03-22T10:48:08Z,HG5PBP-1,HG5PBP-1,5(2/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640488,2025-03-22T10:48:08Z,HG5PBP-1,HG5PBP-1,5(2/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640489,2025-03-22T10:48:09Z,HG5PBP-1,HG5PBP-1,5(2/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640491,2025-03-22T10:48:11Z,HG5PBP-1,HG7PDK-2,6(3/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640492,2025-03-22T10:48:12Z,HG5PBP-1,HG7PDK-2,5(2/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640492,2025-03-22T10:48:12Z,HG5PBP-1,HG7PDK-2,5(2/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640493,2025-03-22T10:48:13Z,HG5PBP-1,HG7PDK-2,5(2/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640497,2025-03-22T10:48:17Z,HG5PBP-1,HG5PBP-1,11(3/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=111, Vin=13.875 Volt, Rx1h=280 Pkt, Dg1h=10 Pkt, Eff1h=97 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742640498,2025-03-22T10:48:18Z,HG5PBP-1,HG7PDK-2,7(3/2),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=111, Vin=13.875 Volt, Rx1h=280 Pkt, Dg1h=10 Pkt, Eff1h=97 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742640507,2025-03-22T10:48:27Z,HG2PTH-2,HG7PDK-2,7(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=90, Vin=12.225 Volt, Rx1h=350 Pkt, Dg1h=40 Pkt, Eff1h=76 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742640514,2025-03-22T10:48:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640550,2025-03-22T10:49:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640567,2025-03-22T10:49:27Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG0PLA,NA,47.316667,21.118833,,,,144.950,,,"DIXPRS - Bela, HA5DI",,, Linu(X)net 1.38 (TNC2) 144.950/1k2
0,1742640573,2025-03-22T10:49:33Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640583,2025-03-22T10:49:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742640615,2025-03-22T10:50:15Z,HG5OEJ,HG5PBP-1?,6(3/2),0,=,HG5OEJ,/-,47.463000,19.035333,,,,145.525,,,UIview 32 bit apps,,,"Op: Janos, QRV: 145.525 & HG5RUG-R {UIV32N}"
0,1742640616,2025-03-22T10:50:16Z,HG5OEJ,HG7PDK-2,5(2/2),0,=,HG5OEJ,/-,47.463000,19.035333,,,,145.525,,,UIview 32 bit apps,,,"Op: Janos, QRV: 145.525 & HG5RUG-R {UIV32N}"
0,1742640634,2025-03-22T10:50:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640635,2025-03-22T10:50:35Z,HG5OEJ,HG5PBP-1?,10(4/2),0,>,HG5OEJ,/ ,,,,,,,,,UIview 32 bit apps,,,UI-View32 V2.03
0,1742640637,2025-03-22T10:50:37Z,HG5OEJ,HG7PDK-2,7(3/2),0,>,HG5OEJ,/ ,,,,,,,,,UIview 32 bit apps,,,UI-View32 V2.03
0,1742640638,2025-03-22T10:50:38Z,HG4HNA-1,HG7PDK-2,5(2/2),0,T,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=204, Vin=14.100 Volt, Rx1h=410 Pkt, Dg1h=40 Pkt, Eff1h=92 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742640644,2025-03-22T10:50:44Z,OM0ODX,HG7PDK-2?,6(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640652,2025-03-22T10:50:52Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),YO5X,/r,47.058833,21.969167,,,,438.325,,,"DIXPRS - Bela, HA5DI",,,MMDV Repeater 438.325MHz CC8 Oradea
0,1742640657,2025-03-22T10:50:57Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG8RUH,/r,46.706167,20.140667,,,,438.250,,,"DIXPRS - Bela, HA5DI",,,MMDVM Repeater TX:438.250MHz RX:430.650MHz CC9 Csongrad
0,1742640662,2025-03-22T10:51:02Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HA8LLH-L,/m,46.723667,21.390500,,,,145.450,,,"DIXPRS - Bela, HA5DI",,,EchoLink Repeater 145.450MHz Sarkad
0,1742640672,2025-03-22T10:51:12Z,OM0ODX,HG7PDK-2,5(3/2),0,@,OM0ODX,I#,48.041833,18.416833,,,,438.100,,,SQ3PLX http://microsat.com.pl/,,,DMR HotSpot 438.100MHz - APRS Digipeater/iGate
0,1742640684,2025-03-22T10:51:24Z,HG1DCI-14,HG7PDK-2?,6(3/2),0,`,HG1DCI-14,/>,47.681833,17.721833,29.0,159.0,120.0,145.512,,,Yaesu FTM-400DR,Off Duty,," 145,512,5"
0,1742640694,2025-03-22T10:51:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640700,2025-03-22T10:51:40Z,HA7HAT,HG7PDK-2?,6(3/2),0,=,HA7HAT,/-,47.625167,19.041333,,,,,,,KA2DDO Yet another APRS system,,,",/W1Testing YAAC on Linux Mint"
0,1742640731,2025-03-22T10:52:11Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640743,2025-03-22T10:52:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742640744,2025-03-22T10:52:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742640752,2025-03-22T10:52:32Z,HG2PTH-2,HG7PDK-2,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742640812,2025-03-22T10:53:32Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640828,2025-03-22T10:53:48Z,HG1DCI-14,HG7PDK-2?,7(3/2),0,`,HG1DCI-14,/>,47.664167,17.742000,43.0,110.0,141.0,145.512,,,Yaesu FTM-400DR,Off Duty,," 145,512,5"
0,1742640874,2025-03-22T10:54:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640885,2025-03-22T10:54:45Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742640934,2025-03-22T10:55:34Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640939,2025-03-22T10:55:39Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742640972,2025-03-22T10:56:12Z,HG1DCI-14,HG7PDK-2?,6(3/2),0,`,HG1DCI-14,/>,47.660000,17.770667,42.0,105.0,141.0,145.512,,,Yaesu FTM-400DR,Off Duty,," 145,512,5"
0,1742640995,2025-03-22T10:56:35Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742641029,2025-03-22T10:57:09Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742641043,2025-03-22T10:57:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742641044,2025-03-22T10:57:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742641052,2025-03-22T10:57:32Z,HG2PTH-2,HG7PDK-2,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742641055,2025-03-22T10:57:35Z,HG2PTH-2,HG7PDK-2?,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742641056,2025-03-22T10:57:36Z,HG7PDK-2,HG7PDK-2,5(2/2),0,T,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry test: Seq=212, Vin=13.425 Volt, Rx1h=480 Pkt, Dg1h=250 Pkt, Eff1h=63 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742641057,2025-03-22T10:57:37Z,HG7PDK-2,HG5PBP-1,9(3/2),0,T,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry test: Seq=212, Vin=13.425 Volt, Rx1h=480 Pkt, Dg1h=250 Pkt, Eff1h=63 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742641061,2025-03-22T10:57:41Z,HG7PDK-2,HG7PDK-2,7(3/2),0,@,HG7PDK-2,/#,47.718667,18.891833,,,,,,,SQ3PLX http://microsat.com.pl/,,,-PLXDigi U=13.6V.
0,1742641062,2025-03-22T10:57:42Z,HG7PDK-2,HG5PBP-1,9(3/2),0,@,HG7PDK-2,/#,47.718667,18.891833,,,,,,,SQ3PLX http://microsat.com.pl/,,,-PLXDigi U=13.6V.
